Date,State/UnionTerritory,Cured
15/08/20,Jammu and Kashmir,19942
15/08/20,Jharkhand,13515
15/08/20,Karnataka,128182
15/08/20,Kerala,26992
15/08/20,Ladakh,1303
15/08/20,Madhya Pradesh,32405
15/08/20,Maharashtra,401442
15/08/20,Manipur,2360
15/08/20,Meghalaya,581
15/08/20,Mizoram,348
15/08/20,Nagaland,1198
15/08/20,Odisha,39206
15/08/20,Puducherry,4009
15/08/20,Punjab,18328
15/08/20,Rajasthan,43897
15/08/20,Sikkim,623
15/08/20,Tamil Nadu,267015
15/08/20,Telengana,66196
15/08/20,Tripura,5088
15/08/20,Uttarakhand,7502
15/08/20,Uttar Pradesh,92526
15/08/20,West Bengal,81189
16/08/20,Andaman and Nicobar Islands,1128
16/08/20,Andhra Pradesh,191117
16/08/20,Arunachal Pradesh,1771
16/08/20,Assam,53286
16/08/20,Bihar,68510
16/08/20,Chandigarh,1118
16/08/20,Chhattisgarh,10046
16/08/20,Dadra and Nagar Haveli and Daman and Diu,1384
16/08/20,Delhi,136251
16/08/20,Goa,7488
16/08/20,Gujarat,60553
16/08/20,Haryana,38939
16/08/20,Himachal Pradesh,2632
16/08/20,Jammu and Kashmir,20676
16/08/20,Jharkhand,14024
16/08/20,Karnataka,134811
16/08/20,Kerala,27795
16/08/20,Ladakh,1307
16/08/20,Madhya Pradesh,33353
16/08/20,Maharashtra,408286
16/08/20,Manipur,2438
16/08/20,Meghalaya,596
16/08/20,Mizoram,356
16/08/20,Nagaland,1321
16/08/20,Odisha,40727
16/08/20,Puducherry,4224
16/08/20,Punjab,18863
16/08/20,Rajasthan,45254
16/08/20,Sikkim,661
16/08/20,Tamil Nadu,272251
16/08/20,Telengana,68126
16/08/20,Tripura,5151
16/08/20,Uttarakhand,7748
16/08/20,Uttar Pradesh,96231
16/08/20,West Bengal,83836
17/08/20,Andaman and Nicobar Islands,1226
17/08/20,Andhra Pradesh,201234
17/08/20,Arunachal Pradesh,1808
17/08/20,Assam,55215
17/08/20,Bihar,72324
17/08/20,Chandigarh,1137
17/08/20,Chhattisgarh,10235
17/08/20,Dadra and Nagar Haveli and Daman and Diu,1431
17/08/20,Delhi,137561
17/08/20,Goa,7775
17/08/20,Gujarat,61512
17/08/20,Haryana,39601
17/08/20,Himachal Pradesh,2720
17/08/20,Jammu and Kashmir,20943
17/08/20,Jharkhand,14699
17/08/20,Karnataka,141491
17/08/20,Kerala,28894
17/08/20,Ladakh,1356
17/08/20,Madhya Pradesh,34038
17/08/20,Maharashtra,417123
17/08/20,Manipur,2632
17/08/20,Meghalaya,675
17/08/20,Mizoram,371
17/08/20,Nagaland,1422
17/08/20,Odisha,42277
17/08/20,Puducherry,4443
17/08/20,Punjab,19431
17/08/20,Rajasthan,46604
17/08/20,Sikkim,673
17/08/20,Tamil Nadu,278270
17/08/20,Telengana,70132
17/08/20,Tripura,5286
17/08/20,Uttarakhand,8100
17/08/20,Uttar Pradesh,100432
17/08/20,West Bengal,86771
18/08/20,Andaman and Nicobar Islands,1325
18/08/20,Andhra Pradesh,209100
18/08/20,Arunachal Pradesh,1893
18/08/20,Assam,56734
18/08/20,Bihar,76452
18/08/20,Chandigarh,1183
18/08/20,Chhattisgarh,10598
18/08/20,Dadra and Nagar Haveli and Daman and Diu,1459
18/08/20,Delhi,138301
18/08/20,Goa,8058
18/08/20,Gujarat,62595
18/08/20,Haryana,40610
18/08/20,Himachal Pradesh,2834
18/08/20,Jammu and Kashmir,21296
18/08/20,Jharkhand,15051
18/08/20,Karnataka,148562
18/08/20,Kerala,30025
18/08/20,Ladakh,1368
18/08/20,Madhya Pradesh,35025
18/08/20,Maharashtra,428514
18/08/20,Manipur,2734
18/08/20,Meghalaya,679
18/08/20,Mizoram,372
18/08/20,Nagaland,1530
18/08/20,Odisha,43780
18/08/20,Puducherry,4627
18/08/20,Punjab,20180
18/08/20,Rajasthan,47654
18/08/20,Sikkim,701
18/08/20,Tamil Nadu,283937
18/08/20,Telengana,72202
18/08/20,Tripura,5404
18/08/20,Uttarakhand,8485
18/08/20,Uttar Pradesh,104808
18/08/20,West Bengal,89703
19/08/20,Andaman and Nicobar Islands,1421
19/08/20,Andhra Pradesh,218311
19/08/20,Arunachal Pradesh,1949
19/08/20,Assam,58294
19/08/20,Bihar,80330
19/08/20,Chandigarh,1243
19/08/20,Chhattisgarh,10847
19/08/20,Dadra and Nagar Haveli and Daman and Diu,1524
19/08/20,Delhi,139447
19/08/20,Goa,8356
19/08/20,Gujarat,63703
19/08/20,Haryana,41298
19/08/20,Himachal Pradesh,2923
19/08/20,Jammu and Kashmir,21886
19/08/20,Jharkhand,15507
19/08/20,Karnataka,156949
19/08/20,Kerala,31390
19/08/20,Ladakh,1395
19/08/20,Madhya Pradesh,35713
19/08/20,Maharashtra,437870
19/08/20,Manipur,2789
19/08/20,Meghalaya,685
19/08/20,Mizoram,379
19/08/20,Nagaland,1664
19/08/20,Odisha,45315
19/08/20,Puducherry,4909
19/08/20,Punjab,21762
19/08/20,Rajasthan,48960
19/08/20,Sikkim,755
19/08/20,Tamil Nadu,289787
19/08/20,Telengana,73991
19/08/20,Tripura,5497
19/08/20,Uttarakhand,8724
19/08/20,Uttar Pradesh,109607
19/08/20,West Bengal,92690
20/08/20,Andaman and Nicobar Islands,1529
20/08/20,Andhra Pradesh,226372
20/08/20,Arunachal Pradesh,2022
20/08/20,Assam,60348
20/08/20,Bihar,84404
20/08/20,Chandigarh,1351
20/08/20,Chhattisgarh,11185
20/08/20,Dadra and Nagar Haveli and Daman and Diu,1604
20/08/20,Delhi,140767
20/08/20,Goa,8713
20/08/20,Gujarat,64823
20/08/20,Haryana,42056
20/08/20,Himachal Pradesh,2992
20/08/20,Jammu and Kashmir,22497
20/08/20,Jharkhand,16175
20/08/20,Karnataka,164150
20/08/20,Kerala,32607
20/08/20,Ladakh,1397
20/08/20,Madhya Pradesh,36475
20/08/20,Maharashtra,446881
20/08/20,Manipur,2885
20/08/20,Meghalaya,694
20/08/20,Mizoram,384
20/08/20,Nagaland,1706
20/08/20,Odisha,46936
20/08/20,Puducherry,5312
20/08/20,Punjab,22703
20/08/20,Rajasthan,49963
20/08/20,Sikkim,789
20/08/20,Tamil Nadu,296171
20/08/20,Telengana,75186
20/08/20,Tripura,5565
20/08/20,Uttarakhand,9132
20/08/20,Uttar Pradesh,115227
20/08/20,West Bengal,95663
21/08/20,Andaman and Nicobar Islands,1638
21/08/20,Andhra Pradesh,235218
21/08/20,Arunachal Pradesh,2093
21/08/20,Assam,63120
21/08/20,Bihar,87660
21/08/20,Chandigarh,1390
21/08/20,Chhattisgarh,11739
21/08/20,Dadra and Nagar Haveli and Daman and Diu,1627
21/08/20,Delhi,141826
21/08/20,Goa,9063
21/08/20,Gujarat,65946
21/08/20,Haryana,42793
21/08/20,Himachal Pradesh,3085
21/08/20,Jammu and Kashmir,23225
21/08/20,Jharkhand,17057
21/08/20,Karnataka,170381
21/08/20,Kerala,33824
21/08/20,Ladakh,1436
21/08/20,Madhya Pradesh,37540
21/08/20,Maharashtra,459124
21/08/20,Manipur,3002
21/08/20,Meghalaya,730
21/08/20,Mizoram,402
21/08/20,Nagaland,1921
21/08/20,Odisha,48577
21/08/20,Puducherry,5634
21/08/20,Punjab,23037
21/08/20,Rajasthan,51190
21/08/20,Sikkim,827
21/08/20,Tamil Nadu,301913
21/08/20,Telengana,76967
21/08/20,Tripura,5649
21/08/20,Uttarakhand,9433
21/08/20,Uttar Pradesh,121090
21/08/20,West Bengal,98789
22/08/20,Andaman and Nicobar Islands,1744
22/08/20,Andhra Pradesh,244045
22/08/20,Arunachal Pradesh,2125
22/08/20,Assam,65596
22/08/20,Bihar,91552
22/08/20,Chandigarh,1426
22/08/20,Chhattisgarh,12022
22/08/20,Dadra and Nagar Haveli and Daman and Diu,1652
22/08/20,Delhi,142908
22/08/20,Goa,9540
22/08/20,Gujarat,67267
22/08/20,Haryana,43413
22/08/20,Himachal Pradesh,3234
22/08/20,Jammu and Kashmir,23805
22/08/20,Jharkhand,18372
22/08/20,Karnataka,176942
22/08/20,Kerala,35243
22/08/20,Ladakh,1449
22/08/20,Madhya Pradesh,38527
22/08/20,Maharashtra,470873
22/08/20,Manipur,3261
22/08/20,Meghalaya,749
22/08/20,Mizoram,420
22/08/20,Nagaland,2074
22/08/20,Odisha,50504
22/08/20,Puducherry,5934
22/08/20,Punjab,23893
22/08/20,Rajasthan,52496
22/08/20,Sikkim,834
22/08/20,Tamil Nadu,307677
22/08/20,Telengana,78735
22/08/20,Tripura,6061
22/08/20,Uttarakhand,9676
22/08/20,Uttar Pradesh,126657
22/08/20,West Bengal,101871
23/08/20,Andaman and Nicobar Islands,1853
23/08/20,Andhra Pradesh,252638
23/08/20,Arunachal Pradesh,2228
23/08/20,Assam,67641
23/08/20,Bihar,94858
23/08/20,Chandigarh,1471
23/08/20,Chhattisgarh,12394
23/08/20,Dadra and Nagar Haveli and Daman and Diu,1702
23/08/20,Delhi,144138
23/08/20,Goa,10019
23/08/20,Gujarat,68243
23/08/20,Haryana,44013
23/08/20,Himachal Pradesh,3341
23/08/20,Jammu and Kashmir,24398
23/08/20,Jharkhand,18507
23/08/20,Karnataka,184568
23/08/20,Kerala,36535
23/08/20,Ladakh,1469
23/08/20,Madhya Pradesh,39399
23/08/20,Maharashtra,480114
23/08/20,Manipur,3455
23/08/20,Meghalaya,769
23/08/20,Mizoram,423
23/08/20,Nagaland,2166
23/08/20,Odisha,52277
23/08/20,Puducherry,6307
23/08/20,Punjab,24302
23/08/20,Rajasthan,54144
23/08/20,Sikkim,871
23/08/20,Tamil Nadu,313280
23/08/20,Telengana,80586
23/08/20,Tripura,6182
23/08/20,Uttarakhand,10021
23/08/20,Uttar Pradesh,131295
23/08/20,West Bengal,104959
24/08/20,Andaman and Nicobar Islands,1963
24/08/20,Andhra Pradesh,260087
24/08/20,Arunachal Pradesh,2297
24/08/20,Assam,70900
24/08/20,Bihar,98325
24/08/20,Chandigarh,1492
24/08/20,Chhattisgarh,12931
24/08/20,Dadra and Nagar Haveli and Daman and Diu,1753
24/08/20,Delhi,145388
24/08/20,Goa,10472
24/08/20,Gujarat,69212
24/08/20,Haryana,44822
24/08/20,Himachal Pradesh,3461
24/08/20,Jammu and Kashmir,24832
24/08/20,Jharkhand,19629
24/08/20,Karnataka,189564
24/08/20,Kerala,37645
24/08/20,Ladakh,1491
24/08/20,Madhya Pradesh,40390
24/08/20,Maharashtra,488271
24/08/20,Manipur,3616
24/08/20,Meghalaya,776
24/08/20,Mizoram,459
24/08/20,Nagaland,2294
24/08/20,Odisha,54406
24/08/20,Puducherry,6657
24/08/20,Punjab,26528
24/08/20,Rajasthan,55324
24/08/20,Sikkim,871
24/08/20,Tamil Nadu,319327
24/08/20,Telengana,82411
24/08/20,Tripura,6341
24/08/20,Uttarakhand,10480
24/08/20,Uttar Pradesh,135613
24/08/20,West Bengal,108007
25/08/20,Andaman and Nicobar Islands,2092
25/08/20,Andhra Pradesh,268828
25/08/20,Arunachal Pradesh,2427
25/08/20,Assam,73090
25/08/20,Bihar,101292
25/08/20,Chandigarh,1646
25/08/20,Chhattisgarh,13424
25/08/20,Dadra and Nagar Haveli and Daman and Diu,1786
25/08/20,Delhi,146588
25/08/20,Goa,10909
25/08/20,Gujarat,70231
25/08/20,Haryana,45405
25/08/20,Himachal Pradesh,3584
25/08/20,Jammu and Kashmir,25205
25/08/20,Jharkhand,20870
25/08/20,Karnataka,197625
25/08/20,Kerala,38883
25/08/20,Ladakh,1517
25/08/20,Madhya Pradesh,41231
25/08/20,Maharashtra,502490
25/08/20,Manipur,3714
25/08/20,Meghalaya,789
25/08/20,Mizoram,461
25/08/20,Nagaland,2396
25/08/20,Odisha,56925
25/08/20,Puducherry,6942
25/08/20,Punjab,28357
25/08/20,Rajasthan,56600
25/08/20,Sikkim,934
25/08/20,Tamil Nadu,325456
25/08/20,Telengana,84163
25/08/20,Tripura,6414
25/08/20,Uttarakhand,10912
25/08/20,Uttar Pradesh,140107
25/08/20,West Bengal,111292
26/08/20,Andaman and Nicobar Islands,2231
26/08/20,Andhra Pradesh,278247
26/08/20,Arunachal Pradesh,2508
26/08/20,Assam,74814
26/08/20,Bihar,104301
26/08/20,Chandigarh,1713
26/08/20,Chhattisgarh,13732
26/08/20,Dadra and Nagar Haveli and Daman and Diu,1820
26/08/20,Delhi,147743
26/08/20,Goa,11224
26/08/20,Gujarat,71236
26/08/20,Haryana,46496
26/08/20,Himachal Pradesh,3748
26/08/20,Jammu and Kashmir,25594
26/08/20,Jharkhand,21388
26/08/20,Karnataka,204439
26/08/20,Kerala,40339
26/08/20,Ladakh,1549
26/08/20,Madhya Pradesh,42310
26/08/20,Maharashtra,514790
26/08/20,Manipur,3812
26/08/20,Meghalaya,832
26/08/20,Mizoram,464
26/08/20,Nagaland,2611
26/08/20,Odisha,59470
26/08/20,Puducherry,7273
26/08/20,Punjab,29145
26/08/20,Rajasthan,58126
26/08/20,Sikkim,1054
26/08/20,Tamil Nadu,332454
26/08/20,Telengana,85223
26/08/20,Tripura,6574
26/08/20,Uttarakhand,11201
26/08/20,Uttar Pradesh,144754
26/08/20,West Bengal,114543
27/08/20,Andaman and Nicobar Islands,2309
27/08/20,Andhra Pradesh,286720
27/08/20,Arunachal Pradesh,2563
27/08/20,Assam,76962
27/08/20,Bihar,106361
27/08/20,Chandigarh,1796
27/08/20,Chhattisgarh,14145
27/08/20,Dadra and Nagar Haveli and Daman and Diu,1862
27/08/20,Delhi,148897
27/08/20,Goa,11511
27/08/20,Gujarat,72282
27/08/20,Haryana,47613
27/08/20,Himachal Pradesh,3810
27/08/20,Jammu and Kashmir,26193
27/08/20,Jharkhand,22349
27/08/20,Karnataka,211688
27/08/20,Kerala,41690
27/08/20,Ladakh,1580
27/08/20,Madhya Pradesh,43246
27/08/20,Maharashtra,522427
27/08/20,Manipur,3829
27/08/20,Meghalaya,874
27/08/20,Mizoram,473
27/08/20,Nagaland,2611
27/08/20,Odisha,62813
27/08/20,Puducherry,7486
27/08/20,Punjab,30231
27/08/20,Rajasthan,59579
27/08/20,Sikkim,1076
27/08/20,Tamil Nadu,338060
27/08/20,Telengana,86095
27/08/20,Tripura,6697
27/08/20,Uttarakhand,11524
27/08/20,Uttar Pradesh,148562
27/08/20,West Bengal,117857
